""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_4"	1.18917639722756	1.8604024190327	2.69240925435839	0.690980546891649	0.489577766031412	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"[Eubacterium]_nodatum_group"	"Unclassified _[Eubacterium]_nodatum_group"
"OTU_8"	0.237790789223044	2.36600796604216	4.32061864095809	0.547608609473921	0.583960676521957	NA	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Sphaerochaeta"	"Unclassified _Sphaerochaeta"
"OTU_12"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Morganella"	"Morganella_morganii"
"OTU_15"	0	NA	NA	NA	NA	NA	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"Bifidobacterium_longum"
"OTU_17"	0	NA	NA	NA	NA	NA	"Eukaryota"	"Vertebrata"	"Mammalia"	"Unclassified_Mammalia"	"Unclassified_Mammalia"	"Unclassified_Mammalia"	"Unclassified_Mammalia"
"OTU_20"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_vadinBB60_group"	"Unclassified_Clostridia_vadinBB60_group"	"Unclassified_Clostridia_vadinBB60_group"	"Unclassified_Clostridia_vadinBB60_group"
"OTU_23"	0.281459101908303	-0.536927602767699	4.3146215456231	-0.124443730948402	0.90096395013759	NA	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Unclassified _Rothia"
"OTU_25"	0.679502381080376	-1.82674482780944	3.6949136659415	-0.49439445490913	0.621027629359622	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella_9"	"Unclassified _Prevotella_9"
"OTU_26"	0	NA	NA	NA	NA	NA	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"Bifidobacterium_pseudocatenulatum"
"OTU_35"	16.2358807713297	-2.22414921006712	1.04385759650016	-2.13070175235036	0.0331137206348198	0.0905108364018408	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_1"	"Unclassified _Clostridium_sensu_stricto_1"
"OTU_46"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	"UCG-009"	"Unclassified _UCG-009"
"OTU_54"	0.534095970719727	-1.51111091971732	4.26745075584917	-0.354101548247772	0.723262781832508	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Christensenellales"	"Christensenellaceae"	"Christensenellaceae_R-7_group"	"Unclassified _Christensenellaceae_R-7_group"
"OTU_58"	3.64955182092326	1.81378182381101	1.47177412947211	1.23237784079109	0.217807974533317	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Muribaculaceae"	"Unclassified_Muribaculaceae"	"Unclassified_Muribaculaceae"
"OTU_59"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Enterococcus_cecorum"
"OTU_63"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Unclassified_Bacilli"	"Unclassified_Bacilli"	"Unclassified_Bacilli"	"Unclassified_Bacilli"
"OTU_68"	0.11658417726377	0.238104550037517	4.32799504117685	0.0550149775524632	0.956126531502653	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"uncultured"	"Unclassified _uncultured"
"OTU_75"	0.28353576409501	2.49429648328166	4.31082231320548	0.578612687338283	0.562850541998811	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Enterococcus_faecalis"
"OTU_83"	277.031769835586	-3.34303316778368	0.785368403346178	-4.25664331992501	0.0000207519026326018	0.000170165601587335	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Unclassified _Bacteroides"
"OTU_93"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Unclassified_Lactobacillaceae"	"Unclassified_Lactobacillaceae"
"OTU_100"	0	NA	NA	NA	NA	NA	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"Bifidobacterium_animalis"
"OTU_102"	0.795552390125785	-2.05490741297401	3.85911806559468	-0.532481094914973	0.594392832051107	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus_sanguinis"
"OTU_114"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Unclassified _Klebsiella"
"OTU_121"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Unclassified _Enterococcus"
"OTU_122"	0.237790789223044	2.36600796604216	4.32061864095809	0.547608609473921	0.583960676521957	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"
"OTU_128"	0.711518156594764	-1.88205100395693	3.308591533114	-0.568837520473726	0.569466409333396	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	"Sutterella_sp."
"OTU_134"	1.95271301183896	0.361731655499949	1.90008693534535	0.190376371086517	0.849014212204222	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Limosilactobacillus"	"lactobacilli_reuteri"
"OTU_136"	0.11658417726377	0.238104550037517	4.32799504117685	0.0550149775524632	0.956126531502653	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pasteurellaceae"	"Unclassified_Pasteurellaceae"	"Unclassified_Pasteurellaceae"
"OTU_139"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Weissella"	"Unclassified _Weissella"
"OTU_145"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelatoclostridiaceae"	"Sharpea"	"Unclassified _Sharpea"
"OTU_148"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Unclassified_Enterobacteriaceae"	"Unclassified_Enterobacteriaceae"
"OTU_157"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pectobacteriaceae"	"Pectobacterium"	"Pectobacterium_carotovorum"
"OTU_159"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_2"	"Unclassified _Clostridium_sensu_stricto_2"
"OTU_160"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"lactobacilli"	"lactobacilli_delbrueckii"
"OTU_168"	0.281459101908303	-0.536927602767699	4.3146215456231	-0.124443730948402	0.90096395013759	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"UCG-005"	"Unclassified _UCG-005"
"OTU_179"	418.090652670099	-4.68429853841707	0.702874528050752	-6.66448754574704	2.65590422860605e-11	0.000000000544460366864241	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Unclassified _Parabacteroides"
"OTU_181"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	"Unclassified _Turicibacter"
"OTU_182"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Limosilactobacillus"	"lactobacilli_mucosae"
"OTU_184"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella_pneumoniae"
"OTU_186"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides_vulgatus"
"OTU_194"	2.21954819033005	-0.839027347176488	2.03890936767197	-0.411507917163818	0.680700137102136	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	"Unclassified _Rikenellaceae_RC9_gut_group"
"OTU_203"	2.40326542066148	2.11559212384693	2.1463011633609	0.985692110670113	0.324284222068534	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Limosilactobacillus"	"Unclassified _Limosilactobacillus"
"OTU_211"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"[Eubacterium]_hallii_group"	"[Eubacterium]_hallii"
"OTU_215"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Flavonifractor"	"Unclassified _Flavonifractor"
"OTU_217"	4.86960479489843	-2.08486001270246	1.74081497651183	-1.19763446479534	0.231059352659625	0.387459670994657	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Romboutsia"	"Unclassified _Romboutsia"
"OTU_222"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella_variicola"
"OTU_226"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Salmonella"	"Salmonella_enterica"
"OTU_227"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Anaerostipes"	"Unclassified _Anaerostipes"
