""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_226"	0.0343681255332382	0.0649663156426767	3.0110409193448	0.0215760321373558	0.982786152664426	0.994680413739511	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Salmonella"	"Salmonella_enterica"
"OTU_227"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Anaerostipes"	"Unclassified _Anaerostipes"
"OTU_242"	3.5524996693371	0.302943818949933	0.578913616832592	0.523297103646358	0.600767516238542	0.994680413739511	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_1"	"Unclassified _Clostridium_sensu_stricto_1"
"OTU_244"	7.71449185734581	-0.00139382180157924	0.329892921884292	-0.00422507337719757	0.996628889213832	0.996628889213832	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Unclassified _Parabacteroides"
"OTU_246"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Allisonella"	"Unclassified _Allisonella"
"OTU_251"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Dielma"	"Unclassified _Dielma"
"OTU_261"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Christensenellales"	"Christensenellaceae"	"Christensenellaceae_R-7_group"	"uncultured_rumen"
"OTU_262"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Unclassified_Acidaminococcaceae"	"Unclassified_Acidaminococcaceae"
"OTU_265"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Unclassified_Oscillospiraceae"	"Unclassified_Oscillospiraceae"
"OTU_272"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	"Unclassified _Epulopiscium"
"OTU_277"	0	NA	NA	NA	NA	NA	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Eggerthellaceae"	"Eggerthella"	"Unclassified _Eggerthella"
"OTU_282"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Incertae_Sedis"	"Unclassified _Incertae_Sedis"
"OTU_300"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Acidaminococcus"	"Unclassified _Acidaminococcus"
"OTU_306"	0	NA	NA	NA	NA	NA	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"p-1088-a5_gut_group"	"Unclassified _p-1088-a5_gut_group"
"OTU_307"	0.0343681255332382	0.0649663156426767	3.0110409193448	0.0215760321373558	0.982786152664426	0.994680413739511	"Bacteria"	"Fusobacteriota"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"Fusobacterium_mortiferum"
"OTU_309"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Megasphaera"	"Megasphaera_elsdenii"
"OTU_317"	0	NA	NA	NA	NA	NA	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	"Unclassified _Desulfovibrio"
"OTU_322"	86.8662972756189	0.633775708268502	0.570931741596356	1.11007264457995	0.266967724012267	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Unclassified _Streptococcus"
"OTU_327"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Solobacterium"	"Solobacterium_moorei"
"OTU_331"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pasteurellaceae"	"Actinobacillus"	"Glaesserella_parasuis"
"OTU_346"	0.742980120495593	1.78283708897381	1.32632963813732	1.3441885318024	0.178887429173909	0.976674893925208	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus_pluranimalium"
"OTU_348"	1.66847345697598	-0.412149282068708	0.621117790916675	-0.663560580772351	0.506971593845219	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Weissella"	"Weissella_cibaria"
"OTU_350"	0.0723381123480818	0.830023888568366	3.0110409193448	0.275660115821002	0.782809132022493	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Unclassified_Lactobacillales"	"Unclassified_Lactobacillales"	"Unclassified_Lactobacillales"
"OTU_367"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Unclassified_Bacteroidales"	"Unclassified_Bacteroidales"	"Unclassified_Bacteroidales"
"OTU_381"	0	NA	NA	NA	NA	NA	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"p-1088-a5_gut_group"	"uncultured_rumen"
"OTU_384"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Solobacterium"	"Unclassified _Solobacterium"
"OTU_402"	0.387751256309914	0.614143632308281	1.27282511731341	0.482504331470588	0.629447722160234	0.994680413739511	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Unclassified_Lachnospiraceae"	"Unclassified_Lachnospiraceae"
"OTU_410"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	"Unclassified _Sutterella"
"OTU_413"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"
"OTU_414"	6.24376307494607	0.102093091453613	0.370282740753695	0.275716581458284	0.782765758946583	0.994680413739511	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides_dorei"
"OTU_417"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	"Butyricimonas"	"Unclassified _Butyricimonas"
"OTU_436"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pasteurellaceae"	"Actinobacillus"	"Unclassified _Actinobacillus"
"OTU_451"	1.1793163368902	-0.0284106552641806	0.692774106383132	-0.0410099843547969	0.967287936195519	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Staphylococcus"	"Unclassified _Staphylococcus"
"OTU_467"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"[Ruminococcus]_gauvreauii_group"	"Unclassified _[Ruminococcus]_gauvreauii_group"
"OTU_476"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_UCG-014"	"Unclassified_Clostridia_UCG-014"	"Unclassified_Clostridia_UCG-014"	"Unclassified_Clostridia_UCG-014"
"OTU_480"	0.0457784764173819	0.0649663156426767	3.0110409193448	0.0215760321373558	0.982786152664426	0.994680413739511	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	"Unclassified _Alistipes"
"OTU_483"	0.0406244739553722	0.567718077524741	3.0110409193448	0.188545454124308	0.850449087161447	0.994680413739511	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Unclassified_Actinobacteria"	"Unclassified_Actinobacteria"	"Unclassified_Actinobacteria"	"Unclassified_Actinobacteria"
"OTU_484"	0.110920319847353	-0.415925586034203	3.0110409193448	-0.138133488443162	0.890134919511133	0.994680413739511	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Romboutsia"	"Unclassified _Romboutsia"
"OTU_485"	0.0383781460797425	0.0649663156426767	3.0110409193448	0.0215760321373558	0.982786152664426	0.994680413739511	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"uncultured"	"Unclassified _uncultured"
"OTU_487"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Ligilactobacillus"	"lactobacilli_salivarius"
"OTU_504"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"Family_XIII_AD3011_group"	"Unclassified _Family_XIII_AD3011_group"
"OTU_511"	9.22347677505436	3.69588054936874	1.0151486927367	3.64072827538709	0.000271867942779348	0.0123699913964603	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Limosilactobacillus"	"Unclassified _Limosilactobacillus"
"OTU_512"	167.618886493776	-1.11465818380618	0.723266563526628	-1.54114435813421	0.123281656030662	0.934885891565852	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Citrobacter"	"Citrobacter_freundii"
"OTU_514"	1.75241826403777	-0.702219146871351	1.19251635144197	-0.58885494192364	0.555958585875549	0.994680413739511	"Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"
"OTU_516"	4.48005928771046	0.437746092481964	0.406278068432751	1.077454400063	0.281277312081756	0.994680413739511	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Unclassified _Bacteroides"
"OTU_529"	20.4344695636486	-0.142989679723242	0.335197442769306	-0.426583444497373	0.669682758247506	0.994680413739511	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_1"	"Clostridium_perfringens"
"OTU_532"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Megasphaera"	"Unclassified _Megasphaera"
"OTU_534"	0	NA	NA	NA	NA	NA	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Atopobium"	"Unclassified _Atopobium"
"OTU_540"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella_7"	"Unclassified _Prevotella_7"
"OTU_548"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae_NK3A20_group"	"Unclassified _Lachnospiraceae_NK3A20_group"
"OTU_581"	1.6101059007577	0.501885390528913	1.02907018840199	0.487707637618262	0.625756941126949	0.994680413739511	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Atopobiaceae"	"Olsenella"	"Unclassified _Olsenella"
"OTU_583"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	"Unclassified _Lactococcus"
"OTU_596"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Barnesiellaceae"	"Coprobacter"	"Unclassified _Coprobacter"
"OTU_602"	0.142884463978252	1.09232969961199	3.0110409193448	0.362774777517696	0.716773134795056	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"[Clostridium]_innocuum_group"	"Unclassified _[Clostridium]_innocuum_group"
"OTU_604"	3.06400894447321	0.298652225580247	0.562142366784337	0.531275070563794	0.595228178063587	0.994680413739511	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides_thetaiotaomicron"
"OTU_619"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Hungatella"	"Unclassified _Hungatella"
"OTU_620"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"NK4A214_group"	"Unclassified _NK4A214_group"
"OTU_642"	3.84390982183799	-0.0223680486672179	0.442940478867695	-0.0504989941863028	0.959724750906844	0.994680413739511	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides_fragilis"
"OTU_644"	50.0466533765562	-0.649591020750936	0.462893132424986	-1.40332827438568	0.160518970551038	0.976674893925208	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Escherichia-Shigella"	"Escherichia_coli"
"OTU_650"	3913.86317920475	1.61992771408565	0.810070735879903	1.99973612468061	0.0455287651832179	0.591873947381833	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"lactobacilli"	"lactobacilli_amylovorus"
"OTU_656"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Unclassified_Erysipelotrichaceae"	"Unclassified_Erysipelotrichaceae"
"OTU_663"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Unclassified_Prevotellaceae"	"Unclassified_Prevotellaceae"
"OTU_681"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Clostridioides"	"Clostridioides_difficile"
"OTU_703"	0.190683336903519	0.108691284131376	1.95648568436796	0.0555543467554113	0.955696834312188	0.994680413739511	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonas"	"uncultured_Porphyromonas"
"OTU_713"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Unclassified_Enterobacterales"	"Unclassified_Enterobacterales"	"Unclassified_Enterobacterales"
"OTU_714"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"uncultured"	"Unclassified _uncultured"
"OTU_720"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_UCG-003"	"Unclassified _Prevotellaceae_UCG-003"
"OTU_724"	0.0448849293279315	0.0649663156426767	3.0110409193448	0.0215760321373558	0.982786152664426	0.994680413739511	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"Bifidobacterium_bifidum"
"OTU_726"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Eubacteriales"	"Eubacteriaceae"	"Pseudoramibacter"	"Unclassified _Pseudoramibacter"
"OTU_727"	0.138193307862485	1.09232969961199	3.0110409193448	0.362774777517696	0.716773134795056	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"Unclassified _Bacillus"
"OTU_728"	0.0406244739553722	0.567718077524741	3.0110409193448	0.188545454124308	0.850449087161447	0.994680413739511	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	"Desulfovibrio_piger"
"OTU_736"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Romboutsia"	"Romboutsia_ilealis"
"OTU_748"	0.251769212254165	1.13399187658855	1.87216408668249	0.605711798797508	0.544706147728735	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Weissella"	"Unclassified _Weissella"
"OTU_750"	0	NA	NA	NA	NA	NA	"Bacteria"	"Fusobacteriota"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"Fusobacterium_varium"
"OTU_751"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnoclostridium"	"Faecalicatena_orotica"
"OTU_758"	12535.7944329151	-0.205522447287819	0.687594549061112	-0.298900634928612	0.765015862638282	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Enterococcus_hirae"
"OTU_761"	206.840548266564	0.157376832918678	0.690550998530139	0.227900377023072	0.819723689613132	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Enterococcus_faecalis"
"OTU_764"	0	NA	NA	NA	NA	NA	"Bacteria"	"Fusobacteriota"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"Fusobacterium_periodonticum"
"OTU_792"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Unclassified_Ruminococcaceae"	"Unclassified_Ruminococcaceae"
"OTU_813"	6.45976669360717	-0.535968996525892	0.471936358878275	-1.13568066211261	0.256090236668026	0.994680413739511	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella_pneumoniae"
"OTU_826"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Vibrionaceae"	"Vibrio"	"Unclassified _Vibrio"
"OTU_831"	293.299295583552	-0.658779060888216	0.756153454348348	-0.871224031444716	0.383631840865612	0.994680413739511	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Enterobacter"	"Unclassified _Enterobacter"
"OTU_845"	943.806188909456	-0.193285917742845	0.679645436215936	-0.284392283745777	0.776109771666664	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	"Unclassified _Enterococcus"
"OTU_851"	0.0361690561740409	0.567718077524741	3.0110409193448	0.188545454124308	0.850449087161447	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	"Lactococcus_lactis"
"OTU_856"	131.921180854999	-0.822837161084694	0.6490823742744	-1.26769296732873	0.204907617230505	0.981399640419789	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Escherichia-Shigella"	"Unclassified _Escherichia-Shigella"
"OTU_863"	0.147819181526205	0.349131986891486	3.0110409193448	0.115950595240485	0.907691696880338	0.994680413739511	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"lactobacilli"	"lactobacilli_crispatus"
"OTU_872"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Unclassified_Veillonellaceae"	"Unclassified_Veillonellaceae"
"OTU_874"	0.0318708457638757	0.0649663156426767	3.0110409193448	0.0215760321373558	0.982786152664426	0.994680413739511	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Faecalibacterium"	"Faecalibacterium_prausnitzii"
"OTU_876"	0.660518979339936	0.0200598189487073	0.984872314798144	0.0203679387137801	0.983749859742373	0.994680413739511	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Morganella"	"Morganella_morganii"
"OTU_878"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Parasutterella"	"Unclassified _Parasutterella"
