""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_2"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"UCG-002"	"Unclassified _UCG-002"
"OTU_4"	0.0741726264925782	0.504842670196118	3.00095274927709	0.168227463867177	0.866404335790261	0.99112601134872	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"[Eubacterium]_nodatum_group"	"Unclassified _[Eubacterium]_nodatum_group"
"OTU_7"	0	NA	NA	NA	NA	NA	"Bacteria"	"Fusobacteriota"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"Unclassified _Fusobacterium"
"OTU_8"	0	NA	NA	NA	NA	NA	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Sphaerochaeta"	"Unclassified _Sphaerochaeta"
"OTU_16"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Mitsuokella"	"Unclassified _Mitsuokella"
"OTU_17"	1.15255224851229	-2.2279933448867	1.42990029186233	-1.55814594735477	0.11919865486082	0.806987318927156	"Eukaryota"	"Vertebrata"	"Mammalia"	"Unclassified_Mammalia"	"Unclassified_Mammalia"	"Unclassified_Mammalia"	"Unclassified_Mammalia"
"OTU_19"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotellaceae_NK3B31_group"	"Unclassified _Prevotellaceae_NK3B31_group"
"OTU_20"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_vadinBB60_group"	"Unclassified_Clostridia_vadinBB60_group"	"Unclassified_Clostridia_vadinBB60_group"	"Unclassified_Clostridia_vadinBB60_group"
"OTU_23"	45.3515287362468	-0.395842093430508	0.619537354772633	-0.638931761549358	0.522867324727595	0.99112601134872	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Unclassified _Rothia"
"OTU_24"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Rikenellaceae_RC9_gut_group"	"Unclassified _Rikenellaceae_RC9_gut_group"
"OTU_25"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella_9"	"Unclassified _Prevotella_9"
"OTU_28"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Holdemanella"	"Unclassified _Holdemanella"
"OTU_40"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"[Eubacterium]_coprostanoligenes_group"	"Unclassified_[Eubacterium]_coprostanoligenes_group"	"Unclassified_[Eubacterium]_coprostanoligenes_group"
"OTU_46"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Butyricicoccaceae"	"UCG-009"	"Unclassified _UCG-009"
"OTU_54"	0.219920366512662	-1.43645523807798	2.99367361551639	-0.479830276297571	0.631348082542072	0.99112601134872	"Bacteria"	"Firmicutes"	"Clostridia"	"Christensenellales"	"Christensenellaceae"	"Christensenellaceae_R-7_group"	"Unclassified _Christensenellaceae_R-7_group"
"OTU_57"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"RF39"	"Unclassified_RF39"	"Unclassified_RF39"	"Unclassified_RF39"
"OTU_58"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Muribaculaceae"	"Unclassified_Muribaculaceae"	"Unclassified_Muribaculaceae"
"OTU_63"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Unclassified_Bacilli"	"Unclassified_Bacilli"	"Unclassified_Bacilli"	"Unclassified_Bacilli"
"OTU_66"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Unclassified_Clostridia"	"Unclassified_Clostridia"	"Unclassified_Clostridia"	"Unclassified_Clostridia"
"OTU_68"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"uncultured"	"Unclassified _uncultured"
"OTU_86"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Colidextribacter"	"Unclassified _Colidextribacter"
"OTU_93"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Unclassified_Lactobacillaceae"	"Unclassified_Lactobacillaceae"
"OTU_100"	0	NA	NA	NA	NA	NA	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"Bifidobacterium_animalis"
"OTU_102"	0.0382331349045589	0.282891585852045	3.00095274927709	0.0942672575968386	0.92489685871578	0.99112601134872	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus_sanguinis"
"OTU_114"	2.3248825808083	0.493289713723224	0.944082711986389	0.522506881505459	0.601317456401934	0.99112601134872	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Unclassified _Klebsiella"
"OTU_119"	0.130554482483223	-0.419951262516153	3.00095274927709	-0.139939311812662	0.88870794053997	0.99112601134872	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Phascolarctobacterium"	"Unclassified _Phascolarctobacterium"
"OTU_122"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"	"Unclassified_Gammaproteobacteria"
"OTU_128"	0.0357163510750561	-0.179505380504091	3.00095274927709	-0.0598161302430811	0.952302078504212	0.99112601134872	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	"Sutterella_sp."
"OTU_130"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Unclassified _Prevotella"
"OTU_136"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pasteurellaceae"	"Unclassified_Pasteurellaceae"	"Unclassified_Pasteurellaceae"
"OTU_141"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Ruminococcus"	"Unclassified _Ruminococcus"
"OTU_145"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelatoclostridiaceae"	"Sharpea"	"Unclassified _Sharpea"
"OTU_148"	5.62176711210046	-0.350530497058776	0.569600812169117	-0.615396764839412	0.53829272740116	0.99112601134872	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Unclassified_Enterobacteriaceae"	"Unclassified_Enterobacteriaceae"
"OTU_157"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pectobacteriaceae"	"Pectobacterium"	"Pectobacterium_carotovorum"
"OTU_159"	0.0413386111373819	-0.179505380504091	3.00095274927709	-0.0598161302430811	0.952302078504212	0.99112601134872	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_2"	"Unclassified _Clostridium_sensu_stricto_2"
"OTU_160"	0.225883236704015	0.245907094900117	2.2418389361259	0.109689902756826	0.912655308525664	0.99112601134872	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"lactobacilli"	"lactobacilli_delbrueckii"
"OTU_168"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"UCG-005"	"Unclassified _UCG-005"
"OTU_171"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"Mogibacterium"	"Unclassified _Mogibacterium"
"OTU_176"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Roseburia"	"Unclassified _Roseburia"
"OTU_181"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	"Unclassified _Turicibacter"
"OTU_182"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Limosilactobacillus"	"lactobacilli_mucosae"
"OTU_186"	0.138317419188131	0.264396830837079	2.99596533025674	0.088250964778161	0.929677211260227	0.99112601134872	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides_vulgatus"
"OTU_191"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	"Unclassified _Alloprevotella"
"OTU_211"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"[Eubacterium]_hallii_group"	"[Eubacterium]_hallii"
"OTU_215"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Flavonifractor"	"Unclassified _Flavonifractor"
"OTU_222"	10.2134955540691	-0.391319997947544	0.317251671945168	-1.2334686703091	0.217400958528888	0.99112601134872	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Klebsiella"	"Klebsiella_variicola"
"OTU_223"	16.4436532416999	0.0885129742774375	0.242424905145262	0.36511502077066	0.715025548837478	0.99112601134872	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"Bifidobacterium_longum"
"OTU_226"	0.09085787181444	0.0424457038399828	3.00095274927709	0.0141440760272576	0.98871503638097	0.99112601134872	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Salmonella"	"Salmonella_enterica"
"OTU_227"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Anaerostipes"	"Unclassified _Anaerostipes"
"OTU_242"	3.87060708883267	0.178411354004761	0.387379030967592	0.46056017425395	0.645114190119514	0.99112601134872	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridium_sensu_stricto_1"	"Unclassified _Clostridium_sensu_stricto_1"
"OTU_244"	8.4848413129281	0.0513184663440549	0.314772814177474	0.163033349872206	0.870492176548466	0.99112601134872	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Parabacteroides"	"Unclassified _Parabacteroides"
"OTU_246"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Allisonella"	"Unclassified _Allisonella"
"OTU_251"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Dielma"	"Unclassified _Dielma"
"OTU_261"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Christensenellales"	"Christensenellaceae"	"Christensenellaceae_R-7_group"	"uncultured_rumen"
"OTU_262"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Unclassified_Acidaminococcaceae"	"Unclassified_Acidaminococcaceae"
"OTU_265"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Oscillospiraceae"	"Unclassified_Oscillospiraceae"	"Unclassified_Oscillospiraceae"
"OTU_272"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Epulopiscium"	"Unclassified _Epulopiscium"
"OTU_277"	0.0681663853253481	0.504842670196118	3.00095274927709	0.168227463867177	0.866404335790261	0.99112601134872	"Bacteria"	"Actinobacteriota"	"Coriobacteriia"	"Coriobacteriales"	"Eggerthellaceae"	"Eggerthella"	"Unclassified _Eggerthella"
"OTU_282"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Oscillospirales"	"Ruminococcaceae"	"Incertae_Sedis"	"Unclassified _Incertae_Sedis"
"OTU_300"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Acidaminococcales"	"Acidaminococcaceae"	"Acidaminococcus"	"Unclassified _Acidaminococcus"
"OTU_306"	0	NA	NA	NA	NA	NA	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"p-1088-a5_gut_group"	"Unclassified _p-1088-a5_gut_group"
"OTU_307"	0.16892281387766	0.70829961421185	2.94180204391036	0.240770658133866	0.809732872116217	0.99112601134872	"Bacteria"	"Fusobacteriota"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	"Fusobacterium_mortiferum"
"OTU_309"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Veillonellaceae"	"Megasphaera"	"Megasphaera_elsdenii"
"OTU_317"	0	NA	NA	NA	NA	NA	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	"Unclassified _Desulfovibrio"
"OTU_322"	134.631903273566	1.32238709322598	0.582985925148547	2.2683002044844	0.0233109154763517	0.353548884724667	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Unclassified _Streptococcus"
"OTU_327"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Solobacterium"	"Solobacterium_moorei"
"OTU_331"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pasteurellaceae"	"Actinobacillus"	"Glaesserella_parasuis"
"OTU_346"	0.752722427253139	1.4881760974935	1.61086237464479	0.923838138451558	0.355570595137965	0.99112601134872	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus_pluranimalium"
"OTU_348"	2.21329089211412	0.162364536671009	0.495364852116795	0.327767575711504	0.743087405023612	0.99112601134872	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Weissella"	"Weissella_cibaria"
"OTU_350"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Unclassified_Lactobacillales"	"Unclassified_Lactobacillales"	"Unclassified_Lactobacillales"
"OTU_367"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Unclassified_Bacteroidales"	"Unclassified_Bacteroidales"	"Unclassified_Bacteroidales"
"OTU_381"	0	NA	NA	NA	NA	NA	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"p-1088-a5_gut_group"	"uncultured_rumen"
"OTU_384"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Solobacterium"	"Unclassified _Solobacterium"
"OTU_402"	0.555283520556977	1.10919031337626	1.06490424630998	1.04158690062486	0.297603244494587	0.99112601134872	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Unclassified_Lachnospiraceae"	"Unclassified_Lachnospiraceae"
"OTU_410"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	"Unclassified _Sutterella"
"OTU_413"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"	"Unclassified_Firmicutes"
"OTU_414"	6.42511672082771	-0.00384944724455295	0.346107181645701	-0.0111221247309844	0.99112601134872	0.99112601134872	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"Bacteroides_dorei"
"OTU_417"	0	NA	NA	NA	NA	NA	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	"Butyricimonas"	"Unclassified _Butyricimonas"
"OTU_436"	0	NA	NA	NA	NA	NA	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Pasteurellaceae"	"Actinobacillus"	"Unclassified _Actinobacillus"
"OTU_451"	1.26897206682101	-0.107797301666535	0.657741919831238	-0.163889967198979	0.869817765322067	0.99112601134872	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Staphylococcus"	"Unclassified _Staphylococcus"
"OTU_467"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"[Ruminococcus]_gauvreauii_group"	"Unclassified _[Ruminococcus]_gauvreauii_group"
"OTU_476"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_UCG-014"	"Unclassified_Clostridia_UCG-014"	"Unclassified_Clostridia_UCG-014"	"Unclassified_Clostridia_UCG-014"
"OTU_480"	0.0436398226738908	-0.179505380504091	3.00095274927709	-0.0598161302430811	0.952302078504212	0.99112601134872	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	"Unclassified _Alistipes"
"OTU_483"	0	NA	NA	NA	NA	NA	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Unclassified_Actinobacteria"	"Unclassified_Actinobacteria"	"Unclassified_Actinobacteria"	"Unclassified_Actinobacteria"
"OTU_484"	0.108907285150572	-0.660397144528215	3.00095274927709	-0.220062493382243	0.825822484722278	0.99112601134872	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Romboutsia"	"Unclassified _Romboutsia"
"OTU_485"	0.151785717959966	0.48634787252813	3.00095274927709	0.162064488567935	0.871255070476881	0.99112601134872	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"uncultured"	"Unclassified _uncultured"
"OTU_487"	0.0316642274604136	0.282891585852045	3.00095274927709	0.0942672575968386	0.92489685871578	0.99112601134872	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Ligilactobacillus"	"lactobacilli_salivarius"
"OTU_504"	0	NA	NA	NA	NA	NA	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Anaerovoracaceae"	"Family_XIII_AD3011_group"	"Unclassified _Family_XIII_AD3011_group"
"OTU_511"	0.825992391371471	-2.09669055661833	1.49856102964889	-1.39913591447762	0.161772229679475	0.981418193388812	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Limosilactobacillus"	"Unclassified _Limosilactobacillus"
"OTU_512"	470.285844219138	1.4523441720162	0.779910868807936	1.86219250186377	0.0625759609611088	0.711801555932612	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Citrobacter"	"Citrobacter_freundii"
"OTU_514"	2.64780115702432	0.401160934111414	0.800397944074998	0.501201854753671	0.616229069102773	0.99112601134872	"Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"	"Unclassified_Bacteria"
